customer_id,total_purchases,total_quantity,total_price,avg_order_value,purchase_frequency,profit_margin,customer_value,churn_rate,cltv_f,segment,Category
35974,4,10,12933,3233,0.00008,1293.3000000000002,0.25864000000000004,0.32792,1020.0631617467678,1,Category A
44172,4,15,12932,3233,0.00008,1293.2,0.25864000000000004,0.32792,1019.9842888509395,1,Category A
26924,5,17,12934,2586,0.0001,1293.4,0.2586,0.32792,1019.9842644547451,1,Category A
13871,3,9,12932,4310,0.00006,1293.2,0.2586,0.32792,1019.8265430592828,1,Category A
42999,5,15,12932,2586,0.0001,1293.2,0.2586,0.32792,1019.8265430592828,1,Category A
12312,6,19,12930,2155,0.00012,1293,0.2586,0.32792,1019.6688216638204,1,Category A
14078,5,18,12930,2586,0.0001,1293,0.2586,0.32792,1019.6688216638204,1,Category A
45280,4,11,12930,3232,0.00008,1293,0.25856,0.32792,1019.5111002683582,1,Category A
7297,4,15,12929,3232,0.00008,1292.9,0.25856,0.32792,1019.4322517687242,1,Category A
39389,4,16,12928,3232,0.00008,1292.8000000000002,0.25856,0.32792,1019.3534032690902,1,Category A
20275,3,11,12929,4309,0.00006,1292.9,0.25854,0.32792,1019.3533971700416,1,Category A
263,5,17,12928,2585,0.0001,1292.8000000000002,0.2585,0.32792,1019.1168577701881,1,Category A
43847,5,15,12925,2585,0.0001,1292.5,0.2585,0.32792,1018.8803671627227,1,Category A
29404,4,15,12926,3231,0.00008,1292.6000000000001,0.25848000000000004,0.32792,1018.8803610636744,1,Category A
20337,4,10,12925,3231,0.00008,1292.5,0.25848000000000004,0.32792,1018.8015369602344,1,Category A
46433,3,5,12923,4307,0.00006,1292.3000000000002,0.25842,0.32792,1018.4074347401806,1,Category A
29866,3,10,12922,4307,0.00006,1292.2,0.25842,0.32792,1018.3286289338863,1,Category A
32296,3,7,12922,4307,0.00006,1292.2,0.25842,0.32792,1018.3286289338863,1,Category A
22668,4,11,12923,3230,0.00008,1292.3000000000002,0.2584,0.32792,1018.3286167357894,1,Category A
47528,4,16,12923,3230,0.00008,1292.3000000000002,0.2584,0.32792,1018.3286167357894,1,Category A
12421,3,8,12921,4307,0.00006,1292.1000000000001,0.25842,0.32792,1018.2498231275921,1,Category A
10710,5,14,12922,2584,0.0001,1292.2,0.2584,0.32792,1018.2498170285437,1,Category A
31598,4,9,12922,3230,0.00008,1292.2,0.2584,0.32792,1018.2498170285437,1,Category A
22680,5,16,12921,2584,0.0001,1292.1000000000001,0.2584,0.32792,1018.1710173212981,1,Category A
49896,4,14,12921,3230,0.00008,1292.1000000000001,0.2584,0.32792,1018.1710173212981,1,Category A
28605,4,13,12920,3230,0.00008,1292,0.2584,0.32792,1018.0922176140523,1,Category A
38772,4,11,12920,3230,0.00008,1292,0.2584,0.32792,1018.0922176140523,1,Category A
44772,4,15,12919,3229,0.00008,1291.9,0.25832,0.32792,1017.6982434740181,1,Category A
12001,4,14,12918,3229,0.00008,1291.8000000000002,0.25832,0.32792,1017.6194681629668,1,Category A
45782,4,12,12918,3229,0.00008,1291.8000000000002,0.25832,0.32792,1017.6194681629668,1,Category A
17432,5,15,12918,2583,0.0001,1291.8000000000002,0.25830000000000003,0.32792,1017.5406806538183,1,Category A
4133,4,15,12916,3229,0.00008,1291.6000000000001,0.25832,0.32792,1017.4619175408637,1,Category A
23794,3,8,12917,4305,0.00006,1291.7,0.25830000000000003,0.32792,1017.4619114418153,1,Category A
40955,3,7,12916,4305,0.00006,1291.6000000000001,0.25830000000000003,0.32792,1017.3831422298124,1,Category A
43096,3,9,12915,4305,0.00006,1291.5,0.25830000000000003,0.32792,1017.3043730178094,1,Category A
15422,3,8,12914,4304,0.00006,1291.4,0.25824,0.32792,1016.9893144669434,1,Category A
40826,4,12,12914,3228,0.00008,1291.4,0.25824,0.32792,1016.9893144669434,1,Category A
48837,6,16,12913,2152,0.00012,1291.3000000000002,0.25824,0.32792,1016.9105635520862,1,Category A
34925,4,8,12912,3228,0.00008,1291.2,0.25824,0.32792,1016.8318126372287,1,Category A
24908,5,18,12914,2582,0.0001,1291.4,0.2582,0.32792,1016.8317882410345,1,Category A
8802,5,16,12911,2582,0.0001,1291.1000000000001,0.2582,0.32792,1016.595572090754,1,Category A
25496,5,13,12911,2582,0.0001,1291.1000000000001,0.2582,0.32792,1016.595572090754,1,Category A
41202,3,11,12910,4303,0.00006,1291,0.25818,0.32792,1016.4380946572337,1,Category A
38185,3,7,12908,4302,0.00006,1290.8000000000002,0.25812,0.32792,1016.0444498658212,1,Category A
12910,5,16,12908,2581,0.0001,1290.8000000000002,0.2581,0.32792,1015.965723347158,1,Category A
24233,5,14,12906,2581,0.0001,1290.6000000000001,0.2581,0.32792,1015.808306904123,1,Category A
9261,4,11,12905,3226,0.00008,1290.5,0.25808000000000003,0.32792,1015.6508904610882,1,Category A
42025,3,8,12903,4301,0.00006,1290.3000000000002,0.25806,0.32792,1015.4147901927302,1,Category A
16711,6,16,12905,2150,0.00012,1290.5,0.258,0.32792,1015.3360575750183,1,Category A
34156,4,15,12902,3225,0.00008,1290.2,0.258,0.32792,1015.1000243961943,1,Category A
22055,4,9,12901,3225,0.00008,1290.1000000000001,0.258,0.32792,1015.0213466699197,1,Category A
3830,3,8,12898,4299,0.00006,1289.8000000000002,0.25794,0.32792,1014.5493169065627,1,Category A
21047,3,8,12898,4299,0.00006,1289.8000000000002,0.25794,0.32792,1014.5493169065627,1,Category A
2549,3,12,12897,4299,0.00006,1289.7,0.25794,0.32792,1014.4706574774336,1,Category A
12518,3,13,12897,4299,0.00006,1289.7,0.25794,0.32792,1014.4706574774336,1,Category A
19881,4,13,12898,3224,0.00008,1289.8000000000002,0.25792000000000004,0.32792,1014.4706513783854,1,Category A
48363,4,17,12896,3224,0.00008,1289.6000000000001,0.25792000000000004,0.32792,1014.3133447182242,1,Category A
44187,5,14,12895,2579,0.0001,1289.5,0.2579,0.32792,1014.1560441571115,1,Category A
33634,4,14,12895,3223,0.00008,1289.5,0.25784,0.32792,1013.9201024640157,1,Category A
38549,4,12,12895,3223,0.00008,1289.5,0.25784,0.32792,1013.9201024640157,1,Category A
454,4,14,12893,3223,0.00008,1289.3000000000002,0.25784,0.32792,1013.7628445962432,1,Category A
22648,4,11,12892,3223,0.00008,1289.2,0.25784,0.32792,1013.6842156623568,1,Category A
28006,4,9,12892,3223,0.00008,1289.2,0.25784,0.32792,1013.6842156623568,1,Category A
4596,4,10,12891,3222,0.00008,1289.1000000000001,0.25776000000000004,0.32792,1013.2910953891196,1,Category A
7090,4,12,12891,3222,0.00008,1289.1000000000001,0.25776000000000004,0.32792,1013.2910953891196,1,Category A
33690,4,8,12890,3222,0.00008,1289,0.25776000000000004,0.32792,1013.2124908514274,1,Category A
7934,3,7,12890,4296,0.00006,1289,0.25776,0.32792,1013.2124908514271,1,Category A
23209,3,5,12890,4296,0.00006,1289,0.25776,0.32792,1013.2124908514271,1,Category A
9780,3,10,12889,4296,0.00006,1288.9,0.25776,0.32792,1013.133886313735,1,Category A
27918,4,13,12888,3222,0.00008,1288.8000000000002,0.25776000000000004,0.32792,1013.0552817760433,1,Category A
32341,3,10,12888,4296,0.00006,1288.8000000000002,0.25776,0.32792,1013.055281776043,1,Category A
12286,5,13,12887,2577,0.0001,1288.7,0.2577,0.32792,1012.7408819224202,1,Category A
1516,5,18,12886,2577,0.0001,1288.6000000000001,0.2577,0.32792,1012.6622956818737,1,Category A
21878,4,15,12886,3221,0.00008,1288.6000000000001,0.25768,0.32792,1012.5837033422789,1,Category A
46029,4,12,12886,3221,0.00008,1288.6000000000001,0.25768,0.32792,1012.5837033422789,1,Category A
20816,6,19,12884,2147,0.00012,1288.4,0.25764,0.32792,1012.2693827762869,1,Category A
14740,4,13,12883,3220,0.00008,1288.3000000000002,0.2576,0.32792,1012.0336667479875,1,Category A
35024,4,16,12882,3220,0.00008,1288.2,0.2576,0.32792,1011.9551110026836,1,Category A
7574,5,15,12880,2576,0.0001,1288,0.2576,0.32792,1011.7979995120761,1,Category A
32319,6,26,12881,2146,0.00012,1288.1000000000001,0.25752,0.32792,1011.562307879971,1,Category A
46929,4,14,12879,3219,0.00008,1287.9,0.25752,0.32792,1011.4052451817518,1,Category A
7614,4,16,12877,3219,0.00008,1287.7,0.25752,0.32792,1011.2481824835327,1,Category A
27550,6,23,12877,2146,0.00012,1287.7,0.25752,0.32792,1011.2481824835327,1,Category A
15477,5,19,12876,2575,0.0001,1287.6000000000001,0.2575,0.32792,1011.0911197853137,1,Category A
33780,5,10,12876,2575,0.0001,1287.6000000000001,0.2575,0.32792,1011.0911197853137,1,Category A
30334,4,12,12872,3218,0.00008,1287.2,0.25744,0.32792,1010.5414979263236,1,Category A
45243,5,16,12873,2574,0.0001,1287.3000000000002,0.2574,0.32792,1010.4629787753113,1,Category A
35052,5,13,12872,2574,0.0001,1287.2,0.2574,0.32792,1010.3844840204929,1,Category A
39928,3,9,12871,4290,0.00006,1287.1000000000001,0.2574,0.32792,1010.3059892656747,1,Category A
29653,4,10,12870,3217,0.00008,1287,0.25736000000000003,0.32792,1010.0705050012199,1,Category A
45958,4,5,12869,3217,0.00008,1286.9,0.25736000000000003,0.32792,1009.9920224444988,1,Category A
493,7,17,12871,1838,0.00014,1287.1000000000001,0.25732,0.32792,1009.9919858502075,1,Category A
33645,4,14,12868,3217,0.00008,1286.8000000000002,0.25736000000000003,0.32792,1009.9135398877778,1,Category A
12535,5,16,12868,2573,0.0001,1286.8000000000002,0.25730000000000003,0.32792,1009.6780922176143,1,Category A
3063,4,12,12865,3216,0.00008,1286.5,0.25728,0.32792,1009.3642351793121,1,Category A
17403,3,8,12864,4288,0.00006,1286.4,0.25728,0.32792,1009.2857770187852,1,Category A
26737,5,15,12864,2572,0.0001,1286.4,0.25720000000000004,0.32792,1008.9719443766775,1,Category A
40496,5,15,12863,2572,0.0001,1286.3000000000002,0.25720000000000004,0.32792,1008.8935106123448,1,Category A
48617,4,12,12863,3215,0.00008,1286.3000000000002,0.25720000000000004,0.32792,1008.8935106123448,1,Category A
35823,4,9,12862,3215,0.00008,1286.2,0.25720000000000004,0.32792,1008.8150768480119,1,Category A
32670,4,15,12861,3215,0.00008,1286.1000000000001,0.25720000000000004,0.32792,1008.7366430836792,1,Category A
1814,4,16,12860,3215,0.00008,1286,0.25720000000000004,0.32792,1008.6582093193463,1,Category A
27905,4,16,12858,3214,0.00008,1285.8000000000002,0.25712,0.32792,1008.1876555257383,1,Category A
46416,5,12,12858,2571,0.0001,1285.8000000000002,0.2571,0.32792,1008.1092339595024,1,Category A
20978,4,6,12856,3214,0.00008,1285.6000000000001,0.25712,0.32792,1008.0308367894611,1,Category A
25131,5,16,12856,2571,0.0001,1285.6000000000001,0.2571,0.32792,1007.9524274213223,1,Category A
38361,3,7,12856,4285,0.00006,1285.6000000000001,0.2571,0.32792,1007.9524274213223,1,Category A
22940,3,9,12855,4285,0.00006,1285.5,0.2571,0.32792,1007.8740241522322,1,Category A
33551,4,9,12855,3213,0.00008,1285.5,0.25704000000000005,0.32792,1007.6388143449624,1,Category A
37842,4,9,12853,3213,0.00008,1285.3000000000002,0.25704000000000005,0.32792,1007.4820444010737,1,Category A
15708,3,7,12853,4284,0.00006,1285.3000000000002,0.25704,0.32792,1007.4820444010736,1,Category A
7812,3,14,12852,4284,0.00006,1285.2,0.25704,0.32792,1007.4036594291291,1,Category A
29042,3,9,12852,4284,0.00006,1285.2,0.25704,0.32792,1007.4036594291291,1,Category A
44263,5,14,12854,2570,0.0001,1285.4,0.257,0.32792,1007.403635032935,1,Category A
7928,3,13,12851,4283,0.00006,1285.1000000000001,0.25698,0.32792,1007.0901378384973,1,Category A
15919,4,13,12851,3212,0.00008,1285.1000000000001,0.25696,0.32792,1007.0117589656016,1,Category A
33286,4,13,12849,3212,0.00008,1284.9,0.25696,0.32792,1006.8550378141013,1,Category A
3418,5,14,12849,2569,0.0001,1284.9,0.2569,0.32792,1006.619937789705,1,Category A
15930,5,15,12848,2569,0.0001,1284.8000000000002,0.2569,0.32792,1006.5415955111005,1,Category A
36138,7,24,12846,1835,0.00014,1284.6000000000001,0.25689999999999996,0.32792,1006.3849109538912,1,Category A
20968,4,16,12846,3211,0.00008,1284.6000000000001,0.25688,0.32792,1006.3065625762383,1,Category A
41137,4,10,12844,3211,0.00008,1284.4,0.25688,0.32792,1006.1498902171263,1,Category A
46916,3,8,12845,4281,0.00006,1284.5,0.25686000000000003,0.32792,1006.1498841180777,1,Category A
46017,5,11,12844,2568,0.0001,1284.4,0.25680000000000003,0.32792,1005.8365454989024,1,Category A
36619,4,13,12842,3210,0.00008,1284.2,0.25680000000000003,0.32792,1005.6799219321788,1,Category A
44176,3,8,12842,4280,0.00006,1284.2,0.25680000000000003,0.32792,1005.6799219321788,1,Category A
16236,3,10,12840,4280,0.00006,1284,0.25680000000000003,0.32792,1005.5232983654552,1,Category A
30185,3,9,12840,4280,0.00006,1284,0.25680000000000003,0.32792,1005.5232983654552,1,Category A
41271,3,7,12840,4280,0.00006,1284,0.25680000000000003,0.32792,1005.5232983654552,1,Category A
3415,3,5,12839,4279,0.00006,1283.9,0.25674,0.32792,1005.2100695291537,1,Category A
40904,3,12,12838,4279,0.00006,1283.8000000000002,0.25674,0.32792,1005.1317760429375,1,Category A
27692,4,10,12838,3209,0.00008,1283.8000000000002,0.25672,0.32792,1005.0534764576729,1,Category A
41883,4,18,12838,3209,0.00008,1283.8000000000002,0.25672,0.32792,1005.0534764576729,1,Category A
11876,4,12,12836,3209,0.00008,1283.6000000000001,0.25672,0.32792,1004.8969016833377,1,Category A
32315,6,17,12837,2139,0.00012,1283.7,0.25668,0.32792,1004.8186020980729,1,Category A
45119,3,8,12836,4278,0.00006,1283.6000000000001,0.25668,0.32792,1004.7403269090024,1,Category A
12738,4,14,12835,3208,0.00008,1283.5,0.25664000000000003,0.32792,1004.5054891436938,1,Category A
19354,4,9,12835,3208,0.00008,1283.5,0.25664000000000003,0.32792,1004.5054891436938,1,Category A
21988,4,14,12835,3208,0.00008,1283.5,0.25664000000000003,0.32792,1004.5054891436938,1,Category A
35651,4,13,12833,3208,0.00008,1283.3000000000002,0.25664000000000003,0.32792,1004.3489631617471,1,Category A
14252,4,18,12832,3208,0.00008,1283.2,0.25664000000000003,0.32792,1004.2707001707736,1,Category A
9727,3,8,12833,4277,0.00006,1283.3000000000002,0.25662,0.32792,1004.2706940717251,1,Category A
10529,3,7,12832,4277,0.00006,1283.2,0.25662,0.32792,1004.1924371798001,1,Category A
28148,5,14,12833,2566,0.0001,1283.3000000000002,0.2566,0.32792,1004.192424981703,1,Category A
46978,5,15,12833,2566,0.0001,1283.3000000000002,0.2566,0.32792,1004.192424981703,1,Category A
38457,7,19,12831,1833,0.00014,1283.1000000000001,0.25661999999999996,0.32792,1004.1141802878751,1,Category A
10862,4,13,12828,3207,0.00008,1282.8000000000002,0.25656,0.32792,1003.644693827763,1,Category A
26875,4,6,12828,3207,0.00008,1282.8000000000002,0.25656,0.32792,1003.644693827763,1,Category A
7148,5,17,12828,2565,0.0001,1282.8000000000002,0.2565,0.32792,1003.4099780434254,1,Category A
25891,4,10,12827,3206,0.00008,1282.7,0.25648000000000004,0.32792,1003.2535252500612,1,Category A
32112,3,13,12825,4275,0.00006,1282.5,0.2565,0.32792,1003.1753171505246,1,Category A
26191,3,7,12824,4274,0.00006,1282.4,0.25644,0.32792,1002.8624542571359,1,Category A
21948,3,11,12823,4274,0.00006,1282.3000000000002,0.25644,0.32792,1002.7842522566481,1,Category A
20265,4,11,12823,3205,0.00008,1282.3000000000002,0.2564,0.32792,1002.6278360575752,1,Category A
29346,4,14,12823,3205,0.00008,1282.3000000000002,0.2564,0.32792,1002.6278360575752,1,Category A
4529,5,11,12822,2564,0.0001,1282.2,0.2564,0.32792,1002.5496462551843,1,Category A
30474,4,15,12822,3205,0.00008,1282.2,0.2564,0.32792,1002.5496462551843,1,Category A
12334,5,19,12821,2564,0.0001,1282.1000000000001,0.2564,0.32792,1002.4714564527935,1,Category A
33486,4,15,12821,3205,0.00008,1282.1000000000001,0.2564,0.32792,1002.4714564527935,1,Category A
28034,3,13,12819,4273,0.00006,1281.9,0.25638,0.32792,1002.2368931446696,1,Category A
5316,4,12,12819,3204,0.00008,1281.9,0.25632000000000005,0.32792,1002.002342034643,1,Category A
34401,4,12,12819,3204,0.00008,1281.9,0.25632000000000005,0.32792,1002.002342034643,1,Category A
7348,4,15,12818,3204,0.00008,1281.8000000000002,0.25632000000000005,0.32792,1001.9241766284464,1,Category A
26166,3,12,12818,4272,0.00006,1281.8000000000002,0.25632,0.32792,1001.924176628446,1,Category A
46161,5,18,12819,2563,0.0001,1281.9,0.25630000000000003,0.32792,1001.9241583313005,1,Category A
48726,4,14,12817,3204,0.00008,1281.7,0.25632000000000005,0.32792,1001.8460112222497,1,Category A
21860,5,20,12817,2563,0.0001,1281.7,0.25630000000000003,0.32792,1001.7678397170043,1,Category A
24655,3,7,12814,4271,0.00006,1281.4,0.25626,0.32792,1001.3770553793609,1,Category A
26553,4,12,12814,3203,0.00008,1281.4,0.25624,0.32792,1001.2989021712615,1,Category A
32457,4,10,12814,3203,0.00008,1281.4,0.25624,0.32792,1001.2989021712615,1,Category A
39975,4,10,12812,3203,0.00008,1281.2,0.25624,0.32792,1001.1426201512566,1,Category A
41117,4,14,12812,3203,0.00008,1281.2,0.25624,0.32792,1001.1426201512566,1,Category A
44652,5,12,12812,2562,0.0001,1281.2,0.25620000000000004,0.32792,1000.9863381312517,1,Category A
7179,3,6,12811,4270,0.00006,1281.1000000000001,0.2562,0.32792,1000.9082093193463,1,Category A
25092,3,7,12810,4270,0.00006,1281,0.2562,0.32792,1000.8300805074408,1,Category A
37936,4,9,12810,3202,0.00008,1281,0.25616,0.32792,1000.6738228836302,1,Category A
14804,4,16,12809,3202,0.00008,1280.9,0.25616,0.32792,1000.595706269822,1,Category A
15515,4,11,12809,3202,0.00008,1280.9,0.25616,0.32792,1000.595706269822,1,Category A
37198,3,12,12809,4269,0.00006,1280.9,0.25614,0.32792,1000.5175835569651,1,Category A
14221,3,6,12807,4269,0.00006,1280.7,0.25614,0.32792,1000.3613625274456,1,Category A
43620,5,17,12806,2561,0.0001,1280.6000000000001,0.2561,0.32792,1000.1270431812637,1,Category A
8795,4,6,12806,3201,0.00008,1280.6000000000001,0.25608000000000003,0.32792,1000.0489387655527,1,Category A
33520,4,10,12806,3201,0.00008,1280.6000000000001,0.25608000000000003,0.32792,1000.0489387655527,1,Category A
41990,4,11,12806,3201,0.00008,1280.6000000000001,0.25608000000000003,0.32792,1000.0489387655527,1,Category A
44502,4,13,12805,3201,0.00008,1280.5,0.25608000000000003,0.32792,999.9708465479387,1,Category A
37399,4,11,12804,3201,0.00008,1280.4,0.25608000000000003,0.32792,999.8927543303247,1,Category A
43630,7,21,12803,1829,0.00014,1280.3000000000002,0.25605999999999995,0.32792,999.7365759941449,1,Category A
38989,3,9,12803,4267,0.00006,1280.3000000000002,0.25602,0.32792,999.5804037570142,1,Category A
44079,3,8,12802,4267,0.00006,1280.2,0.25602,0.32792,999.5023298365458,1,Category A
45924,5,15,12803,2560,0.0001,1280.3000000000002,0.256,0.32792,999.5023176384486,1,Category A
9853,4,15,12801,3200,0.00008,1280.1000000000001,0.256,0.32792,999.3461819956088,1,Category A
46151,4,14,12801,3200,0.00008,1280.1000000000001,0.256,0.32792,999.3461819956088,1,Category A
29541,4,11,12799,3199,0.00008,1279.9,0.25592000000000004,0.32792,998.877799463284,1,Category A
15556,5,12,12798,2559,0.0001,1279.8000000000002,0.2559,0.32792,998.7217004147354,1,Category A
37575,5,15,12798,2559,0.0001,1279.8000000000002,0.2559,0.32792,998.7217004147354,1,Category A
42100,5,11,12798,2559,0.0001,1279.8000000000002,0.2559,0.32792,998.7217004147354,1,Category A
43330,5,16,12798,2559,0.0001,1279.8000000000002,0.2559,0.32792,998.7217004147354,1,Category A
25345,4,13,12796,3199,0.00008,1279.6000000000001,0.25592000000000004,0.32792,998.643669187607,1,Category A
20679,5,17,12796,2559,0.0001,1279.6000000000001,0.2559,0.32792,998.5656257623812,1,Category A
33370,5,19,12796,2559,0.0001,1279.6000000000001,0.2559,0.32792,998.5656257623812,1,Category A
5476,3,9,12794,4264,0.00006,1279.4,0.25584,0.32792,998.1754574286413,1,Category A
14708,4,13,12793,3198,0.00008,1279.3000000000002,0.25584,0.32792,998.0974383996099,1,Category A
16855,4,11,12793,3198,0.00008,1279.3000000000002,0.25584,0.32792,998.0974383996099,1,Category A
13766,4,15,12792,3198,0.00008,1279.2,0.25584,0.32792,998.0194193705784,1,Category A
21224,3,7,12792,4264,0.00006,1279.2,0.25584,0.32792,998.0194193705784,1,Category A
49963,4,16,12792,3198,0.00008,1279.2,0.25584,0.32792,998.0194193705784,1,Category A
32603,5,16,12793,2558,0.0001,1279.3000000000002,0.2558,0.32792,997.9413881434499,1,Category A
3767,5,13,12792,2558,0.0001,1279.2,0.2558,0.32792,997.8633813125155,1,Category A
17753,3,9,12791,4263,0.00006,1279.1000000000001,0.25578,0.32792,997.7073615515981,1,Category A
998,3,8,12790,4263,0.00006,1279,0.25578,0.32792,997.6293608197121,1,Category A
48452,4,10,12791,3197,0.00008,1279.1000000000001,0.25576000000000004,0.32792,997.6293486216153,1,Category A
20564,4,11,12790,3197,0.00008,1279,0.25576000000000004,0.32792,997.5513539887779,1,Category A
39111,3,5,12788,4262,0.00006,1278.8000000000002,0.25572,0.32792,997.2393754574289,1,Category A
35527,5,14,12789,2557,0.0001,1278.9,0.25570000000000004,0.32792,997.2393571602831,1,Category A
40187,5,9,12789,2557,0.0001,1278.9,0.25570000000000004,0.32792,997.2393571602831,1,Category A
41193,5,18,12788,2557,0.0001,1278.8000000000002,0.25570000000000004,0.32792,997.1613808245917,1,Category A
38585,5,10,12786,2557,0.0001,1278.6000000000001,0.25570000000000004,0.32792,997.0054281532083,1,Category A
12908,4,13,12787,3196,0.00008,1278.7,0.25568,0.32792,997.0054159551112,1,Category A
48256,4,14,12787,3196,0.00008,1278.7,0.25568,0.32792,997.0054159551112,1,Category A
29919,4,11,12785,3196,0.00008,1278.5,0.25568,0.32792,996.8494754818249,1,Category A
19368,5,19,12783,2556,0.0001,1278.3000000000002,0.2556,0.32792,996.3816784581606,1,Category A
27616,4,17,12783,3195,0.00008,1278.3000000000002,0.2556,0.32792,996.3816784581606,1,Category A
19555,5,10,12782,2556,0.0001,1278.2,0.2556,0.32792,996.3037326177116,1,Category A
4502,3,12,12779,4259,0.00006,1277.9,0.25554,0.32792,995.836075872164,1,Category A
18693,4,10,12778,3194,0.00008,1277.8000000000002,0.25552,0.32792,995.6802146865092,1,Category A
22304,4,14,12778,3194,0.00008,1277.8000000000002,0.25552,0.32792,995.6802146865092,1,Category A
8823,4,13,12777,3194,0.00008,1277.7,0.25552,0.32792,995.6022932422544,1,Category A
23008,4,11,12776,3194,0.00008,1277.6000000000001,0.25552,0.32792,995.5243717979998,1,Category A
21621,3,8,12775,4258,0.00006,1277.5,0.25548,0.32792,995.2906196633324,1,Category A
16251,3,9,12774,4258,0.00006,1277.4,0.25548,0.32792,995.2127104171749,1,Category A
15438,4,6,12773,3193,0.00008,1277.3000000000002,0.25544,0.32792,994.9789948767993,1,Category A
45367,4,12,12771,3192,0.00008,1277.1000000000001,0.25536000000000003,0.32792,994.5116369846307,1,Category A
15482,4,18,12770,3192,0.00008,1277,0.25536000000000003,0.32792,994.4337643327643,1,Category A
24392,6,13,12770,2128,0.00012,1277,0.25536000000000003,0.32792,994.4337643327643,1,Category A
45103,4,11,12770,3192,0.00008,1277,0.25536000000000003,0.32792,994.4337643327643,1,Category A
24596,4,14,12769,3192,0.00008,1276.9,0.25536000000000003,0.32792,994.355891680898,1,Category A
38445,4,14,12769,3192,0.00008,1276.9,0.25536000000000003,0.32792,994.355891680898,1,Category A
48852,4,7,12768,3192,0.00008,1276.8000000000002,0.25536000000000003,0.32792,994.2780190290318,1,Category A
8543,4,12,12767,3191,0.00008,1276.7,0.25528,0.32792,993.8886801658941,1,Category A
41284,4,12,12767,3191,0.00008,1276.7,0.25528,0.32792,993.8886801658941,1,Category A
20852,4,10,12766,3191,0.00008,1276.6000000000001,0.25528,0.32792,993.8108319102222,1,Category A
15134,4,11,12765,3191,0.00008,1276.5,0.25528,0.32792,993.7329836545499,1,Category A
20837,4,12,12765,3191,0.00008,1276.5,0.25528,0.32792,993.7329836545499,1,Category A
31510,4,12,12765,3191,0.00008,1276.5,0.25528,0.32792,993.7329836545499,1,Category A
38629,4,9,12764,3191,0.00008,1276.4,0.25528,0.32792,993.6551353988779,1,Category A
12955,3,7,12762,4254,0.00006,1276.2,0.25524,0.32792,993.3437667723836,1,Category A
30869,3,9,12762,4254,0.00006,1276.2,0.25524,0.32792,993.3437667723836,1,Category A
483,5,19,12764,2552,0.0001,1276.4,0.25520000000000004,0.32792,993.3437423761895,1,Category A
16654,4,8,12763,3190,0.00008,1276.3000000000002,0.25520000000000004,0.32792,993.2659185167116,1,Category A
24418,5,12,12763,2552,0.0001,1276.3000000000002,0.25520000000000004,0.32792,993.2659185167116,1,Category A
27361,5,16,12761,2552,0.0001,1276.1000000000001,0.25520000000000004,0.32792,993.1102707977558,1,Category A
43124,6,15,12761,2126,0.00012,1276.1000000000001,0.25512,0.32792,992.7989509636499,1,Category A
21339,3,8,12758,4252,0.00006,1275.8000000000002,0.25512,0.32792,992.5655525737986,1,Category A
48447,4,12,12758,3189,0.00008,1275.8000000000002,0.25512,0.32792,992.5655525737986,1,Category A
16392,5,16,12759,2551,0.0001,1275.9,0.2551,0.32792,992.5655342766529,1,Category A
27365,4,14,12756,3189,0.00008,1275.6000000000001,0.25512,0.32792,992.4099536472312,1,Category A
47182,4,14,12756,3189,0.00008,1275.6000000000001,0.25512,0.32792,992.4099536472312,1,Category A
262,5,6,12757,2551,0.0001,1275.7,0.2551,0.32792,992.4099475481825,1,Category A
36539,5,17,12755,2551,0.0001,1275.5,0.2551,0.32792,992.254360819712,1,Category A
22368,3,6,12754,4251,0.00006,1275.4,0.25506,0.32792,992.0209929251039,1,Category A
38697,3,9,12754,4251,0.00006,1275.4,0.25506,0.32792,992.0209929251039,1,Category A
6928,4,16,12755,3188,0.00008,1275.5,0.25504000000000004,0.32792,992.0209807270068,1,Category A
38159,4,8,12753,3188,0.00008,1275.3000000000002,0.25504000000000004,0.32792,991.8654305928278,1,Category A
9706,4,9,12752,3188,0.00008,1275.2,0.25504000000000004,0.32792,991.7876555257382,1,Category A
36092,4,15,12752,3188,0.00008,1275.2,0.25504000000000004,0.32792,991.7876555257382,1,Category A
46070,5,12,12751,2550,0.0001,1275.1000000000001,0.255,0.32792,991.5543425225667,1,Category A
6749,4,14,12751,3187,0.00008,1275.1000000000001,0.25496,0.32792,991.3988045864847,1,Category A
10833,4,14,12751,3187,0.00008,1275.1000000000001,0.25496,0.32792,991.3988045864847,1,Category A
24948,4,16,12751,3187,0.00008,1275.1000000000001,0.25496,0.32792,991.3988045864847,1,Category A
41114,4,12,12749,3187,0.00008,1274.9,0.25496,0.32792,991.243303244694,1,Category A
39357,4,13,12748,3187,0.00008,1274.8000000000002,0.25496,0.32792,991.1655525737988,1,Category A
3997,6,19,12748,2124,0.00012,1274.8000000000002,0.25488,0.32792,990.8545498902173,1,Category A
19274,5,18,12745,2549,0.0001,1274.5,0.2549,0.32792,990.6991034398634,1,Category A
22309,4,17,12746,3186,0.00008,1274.6000000000001,0.25488,0.32792,990.699097340815,1,Category A
42243,4,8,12746,3186,0.00008,1274.6000000000001,0.25488,0.32792,990.699097340815,1,Category A
34690,4,15,12744,3186,0.00008,1274.4,0.25488,0.32792,990.5436447914127,1,Category A
